tweetid,sentiment,followers_count,favourites_count,verified,statuses_count,timestamp_ms,text,party,borough,av_sent_party,av_sent_borough,max_sent_borough,min_sent_borough
44030,0.6808,1009,9793,0,13037,1525259628892,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
45818,0.6808,691,248,0,3844,1525260795625,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
44691,0.6808,3714,11669,0,5307,1525260110089,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
47970,0.6808,2383,1344,0,12121,1525262324568,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
48044,0.6808,150,11150,0,8631,1525262378285,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
47788,0.6808,23535,2268,0,8350,1525262185649,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
47942,0.6808,570,21857,0,60140,1525262301423,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
47324,-0.8977,2493,23978,0,22487,1525261822747,It's hard not to look at this poll &amp; fear the worst in tomorrow's #LocalElections  with Labour's 73%(!) Remain voters staying at home. Still  Labour Councils should be much better at dealing with poverty crises in the post-Brexit chaos &amp; Labour's work in the Lords has been vital. https://t.co/eBQJ2tkNp8,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
48130,0.6808,559,32437,0,52750,1525262432144,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
48705,0.6808,425,61,0,1694,1525262880341,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
48597,0.6808,1624,22566,0,178009,1525262784431,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
46361,0.9354,3714,11673,0,5308,1525261148281,Your voice is powerful. So use it wisely and vote for Labour in tomorrow's local elections. Good luck to all the candidates especially my friend @AbdiwaliUK who is standing as councillor in Ealing Common. https://t.co/0seLZfw2eI,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
332,-0.7556,3177,20390,0,7208,1525180409043,And instead of dealing with this national  crisis of unemployment    The big thing now for our leaders is some bloody referendum yet we came from an election just a few weeks ago ! Don't accept this fuckery of Happy Labour Day blah blah blah . Happy for who ? It's a Sombre one !,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
50714,0.6808,876,2680,0,5178,1525264430924,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
48948,0.6808,71,71,0,135,1525263062250,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
48445,0,1219,14610,0,62524,1525262672103,@alanfromcardiff @GO_Ealing @kheatherbrown I have the same issue re local elections although it's a bit different for GEs.  It makes a (small) point when 1 Labour councillor gets significantly more votes than the others,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
48370,0.6808,150,7860,0,7763,1525262623233,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
48098,0.6808,341,32815,0,29869,1525262413219,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
49536,0.6696,2742,64,0,2001,1525263574840,Love ?????? @EalingLabour???? #Polish ???????????? #LocalElection2018 video (and not just because I’m in it!) #VoteLabourMay3rd #GlosujLabour  @UKLabour #ForTheManyNotTheFew #HobbayneLabour https://t.co/IVD5Xpirlc,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
49363,0.6808,327,3983,0,6466,1525263418631,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
49829,0,23,1,0,432,1525263792464,Labour leader advices Buhari to begin nationwide healing process instead of re-election campaign https://t.co/FcI7bPCG6p,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
49537,0.6696,1537,0,0,128313,1525263575227,Love ?????? @EalingLabour???? #Polish ???????????? #LocalElection2018 video (and not just because I’m in it!) #VoteLabourMay3rd #GlosujLabour  @UKLabour #ForTheManyNotTheFew #HobbayneLabour https://t.co/IVD5Xpirlc,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
49538,0.6696,2041,0,0,200265,1525263575239,Love ?????? @EalingLabour???? #Polish ???????????? #LocalElection2018 video (and not just because I’m in it!) #VoteLabourMay3rd #GlosujLabour  @UKLabour #ForTheManyNotTheFew #HobbayneLabour https://t.co/IVD5Xpirlc,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
49839,0.6808,1598,17598,0,8002,1525263798604,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
49958,0.6808,155,39234,0,24519,1525263884181,We know our communities prosper when we work together. A vote for Labour tomorrow is a vote for every citizen of Ealing's hospitals  policing  street cleaning and local services. Vote Labour tomorrow and help us build a better Ealing for the many  not the few. #VoteLabour https://t.co/VqTWaeLSNz,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
5740,-0.658,453,36054,0,9847,1525189086617,All Clear ??   2 Years #CancerFree !  No more check-ups for a year. Made me smile - but  I'm still painfully aware of everyone else who is dealing with cancer.  Whoever you are  I wish you well....as well!  ??????#SaveOurNHS #VoteLabour,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
5552,0,109,544,0,346,1525188781486,Another few hundred @UKLabour leaflets delivered today across Hobbayne ward in Ealing. Quick tea break and off to deliver a few hundred more in Northolt with Councillor @WallLauren #LocalElections2018 #VoteLabour #ForTheManyNotTheFew https://t.co/ZNqJQdAdt9,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
15945,0,104,1981,0,1552,1525201980137,Another few hundred @UKLabour leaflets delivered today across Hobbayne ward in Ealing. Quick tea break and off to deliver a few hundred more in Northolt with Councillor @WallLauren #LocalElections2018 #VoteLabour #ForTheManyNotTheFew https://t.co/ZNqJQdAdt9,Labour,Ealing,0.484095,0.471733333333333,0.9354,-0.8977
16269,-0.5659,2046,7707,0,6924,1525202326056,Last few sessions with my favourite #ToryCanvass team! Vote Conservative on Thursday for the change Enfield so desperately needs. @ToryCanvass #localelections https://t.co/KRtHaXR3QQ,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
16400,-0.5659,661,33915,0,1468,1525202448420,Last few sessions with my favourite #ToryCanvass team! Vote Conservative on Thursday for the change Enfield so desperately needs. @ToryCanvass #localelections https://t.co/KRtHaXR3QQ,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
17667,-0.9349,1792,14081,0,78413,1525203780898,Vile Tory #LocalElections2018 candidate David Boston suspended for 'deep-seated racist' Facebook post of bacon on door handle to 'protect your house from terrorism'   #ToryRacism #EnoughIsEnough #ToriesOut #Enfield #ZeroTolerance #TorySleaze  https://t.co/kV8v4D6KHb,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
17308,-0.9349,84,4642,0,1738,1525203377871,Vile Tory #LocalElections2018 candidate David Boston suspended for 'deep-seated racist' Facebook post of bacon on door handle to 'protect your house from terrorism'   #ToryRacism #EnoughIsEnough #ToriesOut #Enfield #ZeroTolerance #TorySleaze  https://t.co/kV8v4D6KHb,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
16724,-0.9349,2076,21145,0,32997,1525202823965,Vile Tory #LocalElections2018 candidate David Boston suspended for 'deep-seated racist' Facebook post of bacon on door handle to 'protect your house from terrorism'   #ToryRacism #EnoughIsEnough #ToriesOut #Enfield #ZeroTolerance #TorySleaze  https://t.co/kV8v4D6KHb,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
17464,-0.9432,1375,26823,0,29731,1525203544269,Tory candidate suspended for deep-seated racist Facebook post of bacon on door handle to protect your house from terrorism and Islam  David Boston  Tory candidate for Enfield Council's Turkey Street ward  faced a barrage of criticism for the offensive post https://t.co/vhJPbTpdvY,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
16930,0.9118,2046,7782,0,6986,1525202997429,Another great session this morning in much better weather than yesterday. Thanks for the support guys. #localElections #ToryCanvass #localElections #voteConservative #may3rd #Time4Change #londonBoroughofEnfield https://t.co/TlsOZIhXC8,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
18942,-0.5255,891,4859,0,189,1525205163688,Another #racist #Tory candidate suspended over claims of #Islamophobia  #DavidBoston was standing for election to the borough council in #Enfield  London   #ToriesOut #EnoughIsEnough #ToryRacism #LocalElections2018 https://t.co/2tk260wVM3 #ToryBastards #LE2018 #JC4PM #JezWeCan!,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
22222,-0.9349,6395,22803,0,47829,1525208640755,Vile Tory #LocalElections2018 candidate David Boston suspended for 'deep-seated racist' Facebook post of bacon on door handle to 'protect your house from terrorism'   #ToryRacism #EnoughIsEnough #ToriesOut #Enfield #ZeroTolerance #TorySleaze  https://t.co/kV8v4D6KHb,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
21675,0.9118,947,16844,0,22100,1525208051907,Another great session this morning in much better weather than yesterday. Thanks for the support guys. #localElections #ToryCanvass #localElections #voteConservative #may3rd #Time4Change #londonBoroughofEnfield https://t.co/TlsOZIhXC8,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
22787,-0.9349,2709,12770,0,41816,1525209195259,Vile Tory #LocalElections2018 candidate David Boston suspended for 'deep-seated racist' Facebook post of bacon on door handle to 'protect your house from terrorism'   #ToryRacism #EnoughIsEnough #ToriesOut #Enfield #ZeroTolerance #TorySleaze  https://t.co/kV8v4D6KHb,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
22772,-0.9349,2323,6820,0,13346,1525209178240,Vile Tory #LocalElections2018 candidate David Boston suspended for 'deep-seated racist' Facebook post of bacon on door handle to 'protect your house from terrorism'   #ToryRacism #EnoughIsEnough #ToriesOut #Enfield #ZeroTolerance #TorySleaze  https://t.co/kV8v4D6KHb,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
22854,-0.2003,890,1503,0,39154,1525209263144,I'm unsure about tweeting David Boston's post BUT he WAS chosen to represent the Conservatives in Enfield and people should know what he's about!  What an absolute tool.  #LocalElections2018 #Enfield #ToriesOut https://t.co/ocoTiCIFse,Conservative,Enfield,-0.521130985915493,-0.473824,0.9118,-0.9432
